khipu_id,error_detectable,relative_impact,localization_score,containment_ratio,redundancy_proxy,robustness_proxy,redundancy_normalized,robustness_score,robustness_class
1000214,1.0,0.0012690355329949238,0.2,0.3333333333333333,10.0,0.1428571428571428,0.03134796238244514,0.4805553067622033,Medium
1000216,0.0,1.0,1.0,0.09090909090909091,10.0,0.0,0.03134796238244514,0.306269592476489,Medium
1000217,0.0,1.0,0.2,0.3333333333333333,7.0,0.0,0.0219435736677116,0.06438871473354232,Low
1000218,0.0,1.0,0.2,0.3333333333333333,5.0,0.0,0.01567398119122257,0.06313479623824451,Low
1000220,0.0,1.0,1.0,0.09090909090909091,16.0,0.0,0.050156739811912224,0.3100313479623824,Medium
1000221,0.0,1.0,1.0,0.05555555555555555,33.0,0.0,0.10344827586206896,0.32068965517241377,Medium
1000222,1.0,0.0195364238410596,0.6,0.14285714285714285,6.153846153846154,0.0833333333333333,0.019291053773812395,0.5921915440880958,Medium
1000223,0.0,1.0,1.0,0.04,10.333333333333334,0.0,0.03239289446185998,0.306478578892372,Medium
1000224,0.0,1.0,0.5,0.16666666666666666,5.0,0.0,0.01567398119122257,0.1531347962382445,Low
1000225,0.0,1.0,0.0,1.0,8.0,0.0,0.025078369905956112,0.005015673981191223,Low
1000226,0.0,1.0,0.3,0.25,6.0,0.0,0.018808777429467086,0.09376175548589341,Low
1000227,1.0,0.0037974683544303813,0.0,1.0,9.5625,0.4444444444444444,0.029976489028213166,0.4504397422500871,Medium
1000228,0.0,1.0,1.0,0.05263157894736842,45.0,0.0,0.14106583072100312,0.3282131661442006,Medium
1000229,0.0,1.0,1.0,0.02040816326530612,7.619047619047618,0.0,0.023884161815196293,0.30477683236303926,Medium
1000230,1.0,0.0005063291139240511,1.0,0.027777777777777776,8.19047619047619,0.1428571428571428,0.025675473951336018,0.7194208090759814,High
1000231,0.0,1.0,1.0,0.05,22.5,0.0,0.07053291536050156,0.3141065830721003,Medium
1000232,0.0,1.0,1.0,0.05263157894736842,7.777777777777778,0.0,0.024381748519679555,0.3048763497039359,Medium
1000233,0.0,1.0,1.0,0.01694915254237288,58.0,0.0,0.18181818181818182,0.33636363636363636,Medium
1000234,0.0,1.0,1.0,0.02564102564102564,56.0,0.0,0.1755485893416928,0.33510971786833854,Medium
1000235,0.0,1.0,1.0,0.05555555555555555,40.5,0.0,0.12695924764890282,0.32539184952978056,Medium
1000236,0.0,1.0,1.0,0.02564102564102564,32.8,0.0,0.10282131661442005,0.320564263322884,Medium
1000238,1.0,0.00013417158629149735,1.0,0.023255813953488372,25.076923076923077,0.054054054054054,0.07861104412828551,0.7211276142310624,High
1000239,0.0,1.0,0.1,0.5,16.636363636363637,0.0,0.05215161014534055,0.040430322029068114,Low
1000240,0.0,1.0,1.0,0.037037037037037035,47.0,0.0,0.14733542319749215,0.3294670846394984,Medium
1000241,0.0,1.0,0.4,0.2,34.4,0.0,0.10783699059561128,0.14156739811912225,Low
1000242,0.0,1.0,0.6,0.14285714285714285,6.0,0.0,0.018808777429467086,0.1837617554858934,Low
1000243,0.0,1.0,0.8,0.1111111111111111,23.0,0.0,0.07210031347962383,0.25442006269592476,Low
1000244,0.0,1.0,1.0,0.045454545454545456,10.0,0.0,0.03134796238244514,0.306269592476489,Medium
1000245,0.0,1.0,0.7,0.125,33.0,0.0,0.10344827586206896,0.2306896551724138,Low
1000246,0.0,1.0,1.0,0.024390243902439025,41.0,0.0,0.12852664576802508,0.325705329153605,Medium
1000247,0.0,0.0,0.9,0.1,26.0,0.0,0.08150470219435736,0.2863009404388715,Low
1000248,0.0,0.0,0.4,0.2,26.0,0.0,0.08150470219435736,0.13630094043887148,Low
1000249,1.0,0.003205128205128205,1.0,0.05555555555555555,26.4,0.25,0.08275862068965517,0.741551724137931,High
1000250,0.0,1.0,0.2,0.3333333333333333,74.0,0.0,0.23197492163009403,0.10639498432601881,Low
1000251,1.0,0.00011273957158962807,1.0,0.058823529411764705,11.285714285714286,0.9230769230769232,0.03537841468875952,0.7993833752454441,High
1000252,0.0,1.0,0.0,1.0,13.0,0.0,0.04075235109717868,0.008150470219435737,Low
1000253,0.0,1.0,0.0,1.0,24.0,0.0,0.07523510971786834,0.01504702194357367,Low
1000254,0.0,1.0,0.3,0.25,11.0,0.0,0.034482758620689655,0.09689655172413793,Low
1000255,0.0,1.0,0.8,0.1111111111111111,31.0,0.0,0.09717868338557993,0.259435736677116,Low
1000256,0.0,1.0,0.8,0.1111111111111111,14.0,0.0,0.0438871473354232,0.24877742946708464,Low
1000257,0.0,1.0,0.0,1.0,7.0,0.0,0.0219435736677116,0.00438871473354232,Low
1000258,0.0,0.0,1.0,0.09090909090909091,44.0,0.0,0.13793103448275862,0.3275862068965517,Medium
1000259,0.0,1.0,1.0,0.03333333333333333,111.0,0.0,0.34796238244514105,0.3695924764890282,Medium
1000260,0.0,1.0,0.9,0.1,23.333333333333332,0.0,0.07314524555903866,0.28462904911180775,Low
1000261,0.0,1.0,1.0,0.08333333333333333,23.333333333333332,0.0,0.07314524555903866,0.3146290491118077,Medium
1000262,0.0,1.0,1.0,0.05263157894736842,73.0,0.0,0.22884012539184953,0.3457680250783699,Medium
1000263,0.0,1.0,1.0,0.045454545454545456,37.0,0.0,0.11598746081504702,0.3231974921630094,Medium
1000264,0.0,1.0,0.6,0.14285714285714285,76.0,0.0,0.23824451410658307,0.2276489028213166,Low
1000265,0.0,1.0,1.0,0.043478260869565216,22.0,0.0,0.06896551724137931,0.3137931034482758,Medium
1000266,1.0,0.0022966134682755957,1.0,0.05263157894736842,5.684210526315789,0.1111111111111111,0.017818841775284606,0.7146748794661679,High
1000267,0.0,1.0,1.0,0.047619047619047616,61.0,0.0,0.19122257053291536,0.33824451410658307,Medium
1000268,0.0,1.0,1.0,0.04,72.0,0.0,0.22570532915360503,0.345141065830721,Medium
1000269,1.0,0.0005442176870748305,1.0,0.027777777777777776,5.833333333333333,0.2,0.018286311389759665,0.7236572622779519,High
1000270,0.0,1.0,1.0,0.0625,7.285714285714286,0.0,0.02283922973578146,0.3045678459471563,Medium
1000271,0.0,1.0,1.0,0.03333333333333333,10.0,0.0,0.03134796238244514,0.306269592476489,Medium
1000272,0.0,1.0,1.0,0.07692307692307693,61.0,0.0,0.19122257053291536,0.33824451410658307,Medium
1000273,1.0,4.4111160123511284e-05,1.0,0.0196078431372549,12.366666666666667,0.15,0.03876698014629049,0.722753396029258,High
1000274,0.0,1.0,1.0,0.04,13.789473684210526,0.0,0.043227190232634875,0.30864543804652694,Medium
1000275,1.0,0.00029580329081161055,1.0,0.03333333333333333,9.142857142857142,0.0172413793103448,0.028660994178235557,0.7074563367666815,High
1000276,0.0,1.0,0.0,1.0,8.0,0.0,0.025078369905956112,0.005015673981191223,Low
1000277,0.0,1.0,0.4,0.2,39.0,0.0,0.12225705329153605,0.14445141065830722,Low
1000279,1.0,0.00012050007531254718,1.0,0.003861003861003861,14.111999999999998,0.0327868852459016,0.04423824451410658,0.7121263374274114,High
1000280,0.0,1.0,1.0,0.02,7.090909090909091,0.0,0.022228555143915644,0.3044457110287831,Medium
1000283,0.0,1.0,0.0,1.0,8.6,0.0,0.02695924764890282,0.005391849529780564,Low
1000285,1.0,8.285004142502078e-05,0.2,0.3333333333333333,10.466666666666667,0.3103448275862069,0.032810867293625916,0.4975966562173459,Medium
1000287,1.0,0.0013484358144552338,1.0,0.011363636363636364,14.054054054054054,0.0909090909090909,0.04405659578073371,0.7179022282470557,High
1000288,0.0,1.0,0.9,0.1,16.0,0.0,0.050156739811912224,0.28003134796238244,Low
1000289,0.0,1.0,0.2,0.3333333333333333,12.0,0.0,0.03761755485893417,0.06752351097178683,Low
1000290,0.0,1.0,1.0,0.09090909090909091,23.0,0.0,0.07210031347962383,0.31442006269592476,Medium
1000291,0.0,1.0,0.1,0.5,24.0,0.0,0.07523510971786834,0.04504702194357367,Low
1000292,1.0,0.0007768398156300171,1.0,0.0048543689320388345,20.61904761904762,0.0547945205479452,0.06463651291237499,0.7184067546372694,High
1000293,1.0,0.0002725772900078907,1.0,0.015151515151515152,13.19178082191781,0.0294117647058823,0.04135354489629407,0.711211885449847,High
1000295,0.0,1.0,1.0,0.07692307692307693,28.0,0.0,0.0877742946708464,0.3175548589341693,Medium
1000296,0.0,1.0,1.0,0.05555555555555555,38.0,0.0,0.11912225705329153,0.3238244514106583,Medium
1000297,0.0,1.0,1.0,0.07692307692307693,24.0,0.0,0.07523510971786834,0.31504702194357365,Medium
1000298,1.0,0.0001332001332001333,1.0,0.05263157894736842,15.942028985507248,0.0204081632653061,0.04997501249375313,0.7120358188252812,High
1000299,1.0,0.001061249241964827,1.0,0.018867924528301886,15.753846153846153,0.1111111111111111,0.04938509766095973,0.720988130643303,High
1000300,0.0,1.0,0.1,0.5,9.535714285714285,0.0,0.029892521271831615,0.03597850425436632,Low
1000301,0.0,1.0,0.0,1.0,10.862068965517242,0.0,0.034050372932655934,0.0068100745865311875,Low
1000302,0.0,1.0,0.0,1.0,9.677419354838708,0.0,0.030336737789463036,0.006067347557892608,Low
1000303,1.0,0.016000000000000014,1.0,0.07142857142857142,8.5,0.6666666666666666,0.02664576802507837,0.7719958202716822,High
1000304,1.0,0.018637992831541227,0.0,1.0,11.375,0.1666666666666666,0.03565830721003135,0.42379832810867296,Medium
1000305,1.0,0.013351498637602195,0.0,1.0,6.081081081081082,0.125,0.01906295009743286,0.4163125900194866,Medium
1000306,1.0,0.003278688524590167,0.0,1.0,3.8,0.125,0.011912225705329153,0.41488244514106587,Medium
1000307,1.0,0.0074380165289256225,0.0,1.0,3.636363636363636,0.125,0.011399259048161867,0.4147798518096324,Medium
1000309,1.0,0.010874704491725772,0.0,1.0,3.8181818181818175,0.3333333333333333,0.01196922200056996,0.4357271777334473,Medium
1000310,0.0,1.0,1.0,0.017543859649122806,21.55555555555556,0.0,0.06757227446882622,0.3135144548937652,Medium
1000312,0.0,1.0,1.0,0.02,89.0,0.0,0.27899686520376177,0.3557993730407524,Medium
1000313,1.0,0.0014814814814814838,1.0,0.03571428571428571,21.11111111111111,0.375,0.06617903169627308,0.7507358063392545,High
1000314,0.0,1.0,0.0,1.0,29.24137931034483,0.0,0.09166576586314994,0.018333153172629988,Low
1000315,0.0,1.0,0.7,0.125,21.5,0.0,0.06739811912225706,0.2234796238244514,Low
1000316,1.0,0.000407000407000407,1.0,0.012048192771084338,11.8125,0.125,0.03702978056426332,0.7199059561128526,High
1000317,0.0,1.0,0.4,0.2,11.4,0.0,0.035736677115987464,0.12714733542319748,Low
1000318,0.0,1.0,0.0,1.0,8.25,0.0,0.02586206896551724,0.005172413793103448,Low
1000319,0.0,1.0,0.0,1.0,8.625,0.0,0.027037617554858933,0.005407523510971787,Low
1000320,0.0,1.0,1.0,0.034482758620689655,38.5,0.0,0.1206896551724138,0.32413793103448274,Medium
1000321,1.0,0.001072961373390558,1.0,0.0012121212121212121,28.7578125,0.2666666666666666,0.09014988244514106,0.7446966431556948,High
1000322,1.0,0.0626148409893993,1.0,0.058823529411764705,8.0,0.1111111111111111,0.025078369905956112,0.7161267850923022,High
1000323,0.0,1.0,0.1,0.5,16.35,0.0,0.05125391849529781,0.04025078369905956,Low
1000324,0.0,1.0,1.0,0.06666666666666667,26.0,0.0,0.08150470219435736,0.31630094043887147,Medium
1000325,0.0,1.0,1.0,0.05,44.0,0.0,0.13793103448275862,0.3275862068965517,Medium
1000326,0.0,1.0,0.8,0.1111111111111111,8.0,0.0,0.025078369905956112,0.2450156739811912,Low
1000327,0.0,1.0,1.0,0.05,6.875,0.0,0.021551724137931036,0.3043103448275862,Medium
1000328,0.0,1.0,0.3,0.25,22.0,0.0,0.06896551724137931,0.10379310344827586,Low
1000329,0.0,1.0,1.0,0.00980392156862745,13.217391304347826,0.0,0.041433828540275316,0.3082867657080551,Medium
1000330,0.0,1.0,0.0,1.0,38.0,0.0,0.11912225705329153,0.02382445141065831,Low
1000331,0.0,1.0,1.0,0.02040816326530612,171.0,0.0,0.5360501567398119,0.4072100313479624,Medium
1000332,1.0,6.925207756232693e-05,1.0,0.03571428571428571,13.333333333333334,0.2941176470588235,0.04179728317659352,0.737771221341201,High
1000333,1.0,0.0008897676717745925,1.0,0.02631578947368421,9.179487179487179,0.03125,0.028775821879270153,0.708880164375854,High
1000335,0.0,1.0,1.0,0.07142857142857142,46.0,0.0,0.14420062695924765,0.32884012539184954,Medium
1000336,0.0,1.0,1.0,0.029411764705882353,107.0,0.0,0.335423197492163,0.3670846394984326,Medium
1000337,0.0,1.0,1.0,0.06666666666666667,11.04,0.0,0.03460815047021943,0.3069216300940439,Medium
1000338,0.0,1.0,0.3,0.25,26.0,0.0,0.08150470219435736,0.10630094043887148,Low
1000339,1.0,0.008759842519685045,0.3,0.25,13.411764705882353,0.0769230769230769,0.04204314954822054,0.5061009376019517,Medium
1000340,1.0,7.153075822603726e-05,1.0,0.01694915254237288,15.59322033898305,0.2727272727272727,0.048881568460761915,0.7370490409648796,High
1000342,0.0,1.0,0.0,1.0,186.0,0.0,0.5830721003134797,0.11661442006269594,Low
1000344,0.0,1.0,1.0,0.013513513513513514,319.0,0.0,1.0,0.5,Medium
1000345,1.0,0.00025687130747495504,1.0,0.05,13.416666666666668,0.0625,0.04205851619644724,0.7146617032392893,High
1000346,0.0,1.0,1.0,0.03225806451612903,74.0,0.0,0.23197492163009403,0.3463949843260188,Medium
1000347,0.0,1.0,0.3,0.25,9.0,0.0,0.02821316614420063,0.09564263322884012,Low
1000348,0.0,1.0,0.1,0.5,4.0,0.0,0.012539184952978056,0.03250783699059561,Low
1000349,0.0,1.0,0.0,1.0,5.0,0.0,0.01567398119122257,0.003134796238244514,Low
1000350,0.0,1.0,0.0,1.0,3.0,0.0,0.009404388714733543,0.0018808777429467087,Low
1000351,0.0,1.0,0.0,1.0,13.636363636363637,0.0,0.04274722143060701,0.008549444286121402,Low
1000352,1.0,0.0020408163265306124,0.3,0.25,8.684210526315791,1.0,0.027223230490018156,0.5954446460980036,Medium
1000353,0.0,1.0,0.7,0.125,9.3,0.0,0.029153605015673982,0.2158307210031348,Low
1000354,0.0,1.0,0.0,1.0,4.0,0.0,0.012539184952978056,0.0025078369905956114,Low
1000355,0.0,1.0,0.2,0.3333333333333333,7.0,0.0,0.0219435736677116,0.06438871473354232,Low
1000356,0.0,1.0,1.0,0.09090909090909091,18.666666666666668,0.0,0.05851619644723093,0.31170323928944615,Medium
1000357,0.0,1.0,0.0,1.0,7.0,0.0,0.0219435736677116,0.00438871473354232,Low
1000358,0.0,1.0,0.0,1.0,9.899999999999999,0.0,0.031034482758620686,0.006206896551724138,Low
1000359,0.0,1.0,1.0,0.043478260869565216,149.0,0.0,0.4670846394984326,0.3934169278996865,Medium
1000361,1.0,0.004364236100098327,1.0,0.025,13.454545454545457,0.0833333333333333,0.04217725847819893,0.716768785028973,High
1000363,0.0,1.0,1.0,0.006097560975609756,164.0,0.0,0.5141065830721003,0.40282131661442006,Medium
1000365,0.0,1.0,0.0,1.0,70.0,0.0,0.219435736677116,0.043887147335423204,Low
1000366,0.0,1.0,1.0,0.02564102564102564,48.0,0.0,0.15047021943573669,0.3300940438871473,Medium
1000367,1.0,0.012763596004439527,0.0,1.0,5.806451612903226,0.1,0.018202042673677823,0.4136404085347356,Medium
1000368,1.0,0.002103250478011475,1.0,0.006097560975609756,17.75824175824176,0.1111111111111111,0.05566846946157291,0.7222448050034256,High
1000369,0.0,1.0,1.0,0.015384615384615385,172.0,0.0,0.5391849529780565,0.4078369905956113,Medium
1000371,0.0,1.0,1.0,0.016129032258064516,16.3,0.0,0.051097178683385584,0.3102194357366771,Medium
1000374,0.0,1.0,0.0,1.0,91.0,0.0,0.2852664576802508,0.057053291536050155,Low
1000375,1.0,0.001234274863517684,0.0,1.0,32.666666666666664,0.5,0.10240334378265412,0.47048066875653083,Medium
1000376,0.0,1.0,0.0,1.0,180.0,0.0,0.5642633228840125,0.1128526645768025,Low
1000377,0.0,1.0,0.0,1.0,18.0,0.0,0.05642633228840126,0.011285266457680252,Low
1000378,0.0,1.0,0.1,0.5,14.0,0.0,0.0438871473354232,0.03877742946708464,Low
1000380,1.0,8.478887569950823e-05,1.0,0.018867924528301886,10.898550724637682,0.0606060606060606,0.034164735813911225,0.7128935532233883,High
1000381,0.0,1.0,1.0,0.06666666666666667,89.0,0.0,0.27899686520376177,0.3557993730407524,Medium
1000382,0.0,1.0,0.4,0.2,76.0,0.0,0.23824451410658307,0.16764890282131661,Low
1000383,0.0,1.0,0.0,1.0,115.0,0.0,0.3605015673981191,0.07210031347962383,Low
1000385,0.0,1.0,0.4,0.2,98.0,0.0,0.3072100313479624,0.18144200626959248,Low
1000386,0.0,1.0,0.9,0.1,8.0,0.0,0.025078369905956112,0.27501567398119126,Low
1000387,0.0,1.0,1.0,0.09090909090909091,12.375,0.0,0.03879310344827586,0.30775862068965515,Medium
1000388,1.0,0.01996402877697843,0.3,0.25,3.75,0.6666666666666666,0.011755485893416929,0.5590177638453501,Medium
1000389,0.0,1.0,0.3,0.25,4.0,0.0,0.012539184952978056,0.0925078369905956,Low
1000390,1.0,0.00015791551519936847,1.0,0.024390243902439025,68.0,1.0,0.21316614420062696,0.8426332288401254,High
1000392,0.0,1.0,0.0,1.0,7.333333333333333,0.0,0.022988505747126436,0.004597701149425287,Low
1000393,0.0,1.0,0.1,0.5,17.0,0.0,0.05329153605015674,0.040658307210031344,Low
1000395,0.0,1.0,0.0,1.0,15.0,0.0,0.047021943573667714,0.009404388714733543,Low
1000396,1.0,0.0005333902282910185,1.0,0.03125,13.8125,0.1794871794871795,0.04329937304075235,0.7266085925568684,High
1000397,0.0,1.0,0.0,1.0,6.25,0.0,0.019592476489028215,0.003918495297805643,Low
1000398,1.0,0.003821656050955414,1.0,0.07142857142857142,11.666666666666666,0.25,0.03657262277951933,0.7323145245559038,High
1000399,0.0,1.0,0.0,1.0,20.0,0.0,0.06269592476489028,0.012539184952978056,Low
1000400,0.0,1.0,0.0,1.0,17.700000000000003,0.0,0.05548589341692791,0.011097178683385583,Low
1000401,1.0,0.0016893554206987061,1.0,0.07142857142857142,10.783783783783784,0.0666666666666666,0.0338049648394476,0.7134276596345562,High
1000402,0.0,1.0,0.0,1.0,7.333333333333333,0.0,0.022988505747126436,0.004597701149425287,Low
1000403,1.0,0.0005244231345519928,0.0,1.0,15.23076923076923,0.25,0.04774535809018567,0.4345490716180372,Medium
1000404,0.0,1.0,1.0,0.09090909090909091,8.0,0.0,0.025078369905956112,0.3050156739811912,Medium
1000405,0.0,1.0,0.0,1.0,10.0,0.0,0.03134796238244514,0.006269592476489028,Low
1000406,1.0,0.0018584893136864462,0.8,0.1111111111111111,7.9787234042553195,0.0465116279069767,0.02501167211365304,0.6496534972134282,High
1000407,0.0,1.0,1.0,0.0625,69.33333333333333,0.0,0.2173458725182863,0.34346917450365727,Medium
1000408,0.0,1.0,1.0,0.024390243902439025,9.4,0.0,0.029467084639498434,0.3058934169278997,Medium
1000409,0.0,1.0,0.0,1.0,22.0,0.0,0.06896551724137931,0.013793103448275862,Low
1000410,0.0,1.0,1.0,0.06666666666666667,4.666666666666666,0.0,0.014629049111807731,0.30292580982236156,Medium
1000411,0.0,1.0,0.5,0.16666666666666666,5.0,0.0,0.01567398119122257,0.1531347962382445,Low
1000412,0.0,1.0,0.0,1.0,7.0,0.0,0.0219435736677116,0.00438871473354232,Low
1000413,1.0,0.00021925016443762334,0.9,0.1,11.083333333333334,0.0178571428571428,0.03474399164054336,0.678734512613823,High
1000414,1.0,0.004761904761904766,0.4,0.2,5.5,0.5,0.017241379310344827,0.573448275862069,Medium
1000415,0.0,1.0,1.0,0.05263157894736842,7.7333333333333325,0.0,0.02424242424242424,0.3048484848484848,Medium
1000416,0.0,1.0,0.6,0.14285714285714285,10.0,0.0,0.03134796238244514,0.18626959247648903,Low
1000417,0.0,0.0,0.1,0.5,25.0,0.0,0.07836990595611286,0.04567398119122257,Low
1000418,1.0,0.0013953822915917433,0.0,1.0,14.56,0.1666666666666666,0.04564263322884013,0.4257951933124347,Medium
1000419,0.0,1.0,0.0,1.0,96.0,0.0,0.30094043887147337,0.06018808777429468,Low
1000420,0.0,1.0,1.0,0.06666666666666667,14.0,0.0,0.0438871473354232,0.30877742946708464,Medium
1000421,0.0,1.0,1.0,0.09090909090909091,31.0,0.0,0.09717868338557993,0.319435736677116,Medium
1000422,0.0,1.0,1.0,0.058823529411764705,14.76923076923077,0.0,0.04629852905714975,0.3092597058114299,Medium
1000423,1.0,0.0033854166666666668,1.0,0.045454545454545456,11.333333333333332,0.0666666666666666,0.03552769070010449,0.7137722048066876,High
1000424,1.0,7.137758743754467e-05,0.6,0.14285714285714285,7.714285714285714,0.2,0.02418271383788625,0.6048365427675774,High
1000425,0.0,1.0,0.2,0.3333333333333333,6.5,0.0,0.02037617554858934,0.06407523510971787,Low
1000426,0.0,1.0,0.9,0.1,13.5,0.0,0.04231974921630094,0.27846394984326023,Low
1000427,0.0,1.0,0.2,0.3333333333333333,9.0,0.0,0.02821316614420063,0.06564263322884012,Low
1000428,0.0,1.0,0.6,0.14285714285714285,6.666666666666666,0.0,0.020898641588296758,0.18417972831765936,Low
1000429,0.0,1.0,1.0,0.05,27.0,0.0,0.08463949843260188,0.31692789968652035,Medium
1000430,0.0,1.0,1.0,0.06666666666666667,5.375,0.0,0.016849529780564265,0.30336990595611285,Medium
1000431,0.0,1.0,1.0,0.08333333333333333,22.8,0.0,0.07147335423197493,0.31429467084639495,Medium
1000432,0.0,1.0,0.4,0.2,11.25,0.0,0.03526645768025078,0.12705329153605016,Low
1000433,1.0,6.056935190793464e-05,1.0,0.058823529411764705,21.333333333333332,0.25,0.06687565308254963,0.73837513061651,High
1000434,0.0,1.0,0.0,1.0,9.0,0.0,0.02821316614420063,0.005642633228840126,Low
1000435,0.0,1.0,0.0,1.0,4.8,0.0,0.015047021943573668,0.003009404388714734,Low
1000436,0.0,1.0,1.0,0.038461538461538464,12.363636363636363,0.0,0.03875748076375036,0.30775149615275005,Medium
1000437,0.0,1.0,1.0,0.04,8.75,0.0,0.0274294670846395,0.3054858934169279,Medium
1000438,0.0,1.0,1.0,0.05555555555555555,22.0,0.0,0.06896551724137931,0.3137931034482758,Medium
1000439,0.0,1.0,0.0,1.0,14.5,0.0,0.045454545454545456,0.009090909090909092,Low
1000440,0.0,1.0,0.9,0.1,9.0,0.0,0.02821316614420063,0.27564263322884014,Low
1000441,0.0,1.0,1.0,0.09090909090909091,18.0,0.0,0.05642633228840126,0.31128526645768023,Medium
1000442,0.0,1.0,1.0,0.08333333333333333,15.5,0.0,0.048589341692789965,0.30971786833855797,Medium
1000443,0.0,1.0,0.1,0.5,7.0,0.0,0.0219435736677116,0.03438871473354232,Low
