khipu_id,wm_load,normalized_traversal,visual_load,wm_normalized,traversal_normalized,visual_normalized,cognitive_complexity,is_specialist
1000000,5.874850142962362,1.3888888888888888,3.0053148568942794,0.017608045074003913,0.18148148148148147,0.7076808221608315,0.27379190912229545,False
1000001,2.82229130258318,1.0,0.0,0.00624928066939668,0.0,0.0,0.0024997122677586723,False
1000002,8.189911172856975,1.2666666666666666,3.5604227026072035,0.026222533506794887,0.12444444444444443,0.838395637528967,0.2993410379947414,False
1000003,9.437865855094266,1.236842105263158,2.6461277632419327,0.030866251765604615,0.11052631578947372,0.62310072661366,0.23243461342718197,False
1000004,30.25089053402724,1.1079545454545454,2.704855344232593,0.10831283223705897,0.05037878787878786,0.636929687896584,0.24951767562743515,False
1000005,11.988421035665398,1.2419354838709677,0.38639695711595623,0.04035702881921228,0.11290322580645162,0.09098737713453586,0.07730999240998115,False
1000006,15.980437207525284,1.525,2.326302159137403,0.055211573339607474,0.24499999999999997,0.5477893342177649,0.2599214296011724,False
1000007,53.26354058729928,1.620991253644315,3.3813484911933056,0.1939443577700178,0.28979591836734697,0.7962278810057283,0.4033848829199297,True
1000008,14.443870421542671,1.8983050847457628,1.2141021174126991,0.04949391119889899,0.41920903954802263,0.2858924357515496,0.2313280070694313,False
1000009,21.825881138475914,1.9841269841269842,2.8882270675733923,0.07696283971118761,0.4592592592592593,0.6801094071985974,0.37259573582183203,True
1000010,21.132078592278482,1.625,3.217510516490173,0.07438115657986612,0.2916666666666667,0.7576478991535449,0.3445468323780099,False
1000011,8.861730443004584,1.5681818181818181,2.0276551414075694,0.028722415478319455,0.26515151515151514,0.47746499979467,0.23427392067518332,False
1000012,21.140853748586604,1.5,3.395852077292739,0.07441380949118728,0.23333333333333334,0.7996431337242851,0.3396584639137604,False
1000013,9.239910596101161,1.0,1.5043814577244938,0.030129647733665176,0.0,0.35424637934481523,0.11832577289691064,False
1000014,10.53364179915787,1.0,2.2358425471993075,0.03494370332008749,0.0,0.5264882274795324,0.17192394957189472,False
1000015,11.660069603876192,1.125,2.061927321278829,0.03913521238564411,0.058333333333333334,0.48553529045752625,0.17881467209151553,False
1000017,9.314785593266983,1.2820512820512822,2.7163388252890646,0.030408262331147122,0.13162393162393168,0.6396337770527233,0.24354061753545533,False
1000018,66.97057234047142,1.5316742081447965,1.6446646492609642,0.24494908937788182,0.2481146304675717,0.3872797648798228,0.28859795435537106,False
1000019,30.4809312359375,1.1280487804878048,2.085581782461241,0.10916882823029085,0.05975609756097556,0.49110535859828663,0.208925968139895,False
1000020,118.68969187544052,1.811443433029909,3.147471392398473,0.4373992024569338,0.37867360208062417,0.7411553360509022,0.5109083624222315,True
1000021,21.289226238262014,1.2295081967213115,2.788306774642411,0.07496591290424996,0.10710382513661204,0.6565805330476133,0.2590916726169676,False
1000022,28.61459023347981,1.2345679012345678,2.586390161146161,0.10222405538426045,0.10946502057613165,0.6090339291637782,0.25643930707567714,False
1000023,88.61464993010838,1.4073426573426573,3.132383574538516,0.3254880702629109,0.19009324009324008,0.7376025105214062,0.40850395328955824,True
1000024,89.6769718843443,1.181500872600349,2.032245595786072,0.3294410374065381,0.08470040721349624,0.4785459436169847,0.3007503202117595,False
1000025,132.90220622612196,1.4233409610983982,2.2612504219940766,0.4902848667628958,0.1975591151792525,0.5324711832030811,0.41512303621985835,True
1000026,5.741353572870883,1.5555555555555556,1.5705188080079617,0.017111295898055552,0.2592592592592593,0.36982016666921935,0.1955683461377658,False
1000027,5.933254844513377,1.5,2.2394910703001343,0.017825372660376322,0.23333333333333334,0.5273473686845688,0.23533435966952115,False
1000028,7.0,1.8095238095238095,1.7376219007856917,0.021794798815458573,0.37777777777777777,0.4091690068785171,0.24480195492307188,False
1000029,43.8242118987005,1.256916996047431,2.7591067847380497,0.15882001903716467,0.11989459815546775,0.6497046235850151,0.2944077741370107,False
1000030,6.425702348074801,1.4642857142857142,1.4865644152517086,0.019657800949914674,0.21666666666666662,0.35005088573898213,0.17787838610166049,False
1000031,5.906890595608519,1.0,1.2529815751302695,0.017727269623654018,0.0,0.29504763176690857,0.09560519737953417,False
1000032,23.117238217956043,1.6783216783216783,2.595856984375734,0.08176806103370744,0.31655011655011656,0.6112631429285146,0.3110512022570723,False
1000033,12.553340178663305,1.2941176470588236,1.115790511914613,0.0424591286601997,0.13725490196078435,0.2627423695788709,0.13698283292597646,False
1000034,16.948036273782154,1.37,2.847634026084348,0.058812070629404016,0.17266666666666672,0.6705507025893032,0.27649003902855257,False
1000035,7.0995896275769645,1.5555555555555556,1.7883898016106665,0.02216537811497137,0.2592592592592593,0.42112365106921784,0.2129810243445317,False
1000036,6.298482779488924,1.0,1.3396642639295124,0.019184408893352954,0.0,0.3154593621171697,0.1023115721924921,False
1000037,9.93048930808498,1.4864864864864864,1.30592056507376,0.03269933477409154,0.22702702702702698,0.30751351627868606,0.17344189690135053,False
1000038,2.944360712843402,2.2,1.1666666666666667,0.00670350866127479,0.56,0.27472250501816464,0.25309815496995935,False
1000039,14.68973620566925,1.0,3.107354098152846,0.05040879332339914,0.0,0.7317086587054369,0.23967611494099073,False
1000040,19.09689359215252,1.2277227722772277,2.3093944627313334,0.06680810454547853,0.10627062706270626,0.543807970179969,0.22174682099099396,False
1000041,10.95853446545053,1.0,1.8569875131299827,0.036524755789845695,0.0,0.4372767954810178,0.14579294096024362,False
1000042,15.666064957723398,1.1232876712328768,2.063605576033084,0.054041774325871705,0.05753424657534249,0.4859304799005098,0.18465612767310435,False
1000043,5.5679580025328175,1.7619047619047619,2.8718600171336908,0.016466080020078263,0.35555555555555557,0.6762553525444086,0.3161297044380206,False
1000044,6.617646144487773,1.5,2.6118097714235167,0.020372035949594493,0.23333333333333334,0.6150196483169045,0.26265470887490916,False
1000045,48.90244513377844,1.1656050955414012,0.6525042307906785,0.17771644591217672,0.07728237791932058,0.15364936870094215,0.14036610235094948,False
1000046,8.525028593984759,1.2,0.7977046465284856,0.027469526614386286,0.09333333333333331,0.18784064465051584,0.09534000404090925,False
1000047,12.60447561670912,1.4225352112676057,2.7114600024783955,0.04264940685756171,0.19718309859154934,0.6384849292606489,0.26776017109868416,False
1000048,6.121602133046109,1.0,0.31221953325757146,0.018526224826889887,0.0,0.07352034196467618,0.029466592520158805,False
1000049,5.388869037640092,1.5454545454545454,1.6203255425432153,0.015799678661069974,0.2545454545454545,0.381548478850619,0.19714805148325004,False
1000050,14.358141904060439,1.1296296296296295,2.861392546166474,0.04917490996624266,0.060493827160493785,0.6737905098198498,0.23995526508060014,False
1000051,9.049747738465662,1.0,2.3691609178712887,0.029422039719753743,0.0,0.5578815618417725,0.17913328444043325,False
1000052,12.57449998250707,1.3571428571428572,2.270286974673888,0.04253786562786424,0.1666666666666667,0.5345990783935894,0.22739486976922255,False
1000053,49.16992500144231,1.0,1.4131469511678416,0.1787117554077971,0.0,0.33276280318595264,0.17131354311890462,False
1000054,5.9317650530879895,1.0,0.0,0.017819829052309173,0.0,0.0,0.00712793162092367,False
1000055,4.627572381653847,1.5454545454545454,2.2833445441575106,0.012966845680759948,0.2545454545454545,0.5376738282775805,0.2428525231192145,False
1000056,10.584058278084816,1.0,1.2849963718581836,0.03513130622512106,0.0,0.30258636189954274,0.10482843105991126,False
1000057,28.526681559682014,1.0,1.1809914993998765,0.10189694165214101,0.0,0.27809566553167914,0.12418747632036015,False
1000058,10.358490494351617,1.3773584905660377,1.520715654644898,0.0342919542431699,0.17610062893081757,0.3580926977694725,0.17397477970735498,False
1000059,6.616203715833246,1.2666666666666666,1.8522170014624826,0.020366668581391623,0.12444444444444443,0.4361534524105772,0.17632603648906314,False
1000060,7.335666926141741,1.7037037037037037,2.349756925159983,0.023043836665942435,0.32839506172839505,0.5533123788546261,0.27372976684128336,False
1000061,5.610896782498619,3.0,2.7806390622295662,0.016625857934594146,0.9333333333333333,0.6547749674803428,0.48308283341794045,True
1000062,5.735408032282272,3.142857142857143,2.0306390622295662,0.017089172165693462,1.0,0.4781676428258084,0.4502859617140199,True
1000063,57.995627449634476,1.0560224089635855,2.610266385910013,0.2115527521113127,0.026143790849673214,0.6146562174016372,0.2768611033199182,False
1000064,7.174098357969233,1.0,2.6823213224108615,0.02244262981063632,0.0,0.6316234568197268,0.19846408897017254,False
1000065,19.399269167951477,1.0,1.7348628773981283,0.06793326317691091,0.0,0.4085193218930013,0.14972910183866472,False
1000066,3.1,1.0,0.0,0.007282652287116644,0.0,0.0,0.002913060914846658,False
1000067,7.195435298143548,1.6923076923076923,1.8584825995472984,0.022522025913784046,0.3230769230769231,0.43762885309740374,0.23722054321781166,False
1000068,3.361804643866761,1.0,0.0,0.008256843916243518,0.0,0.0,0.0033027375664974076,False
1000069,4.557142857142857,1.5,2.0930692077718898,0.012704772968035604,0.23333333333333334,0.49286847080183904,0.22294245042776595,False
1000070,5.116213414101466,1.3636363636363635,1.6140054628542204,0.014785109850667673,0.16969696969696965,0.3800602490299832,0.1708412095583529,False
1000071,12.589009028984112,1.2545454545454546,3.1960725415266102,0.042591854706956894,0.11878787878787883,0.7525997612811106,0.2784530339034796,False
1000072,4.889009028984114,1.0,2.1734761377056597,0.013939667971512587,0.0,0.5118024078408894,0.15911658954087185,False
1000073,4.856391072149727,1.0,1.7720552088742005,0.01381829449227265,0.0,0.4172772394392063,0.13071048962867096,False
1000074,8.479427665951244,1.65,0.6441925296631353,0.027299842678629685,0.3033333333333333,0.15169215896832416,0.14742758476194912,False
1000075,4.327572381653847,1.5454545454545454,2.157742726504889,0.011850526717041338,0.2545454545454545,0.5080975602944122,0.23353311513877656,False
1000076,11.214104962318586,1.1666666666666667,2.50461537989374,0.037475749763915024,0.07777777777777782,0.5897778953755117,0.2152570018515529,False
1000077,52.29030822280128,1.01067615658363,1.9917256577351043,0.19032289862137172,0.0049822064056939865,0.46900445314451955,0.21832515731361274,False
1000078,6.20457752298888,1.3333333333333333,0.0,0.018834981497940093,0.15555555555555553,0.0,0.05420065926584269,False
1000079,16.784347470033023,1.297872340425532,2.7049158182501385,0.05820297424349212,0.13900709219858157,0.6369439281025171,0.25606649578772644,False
1000080,8.759793085999984,1.0,1.418913956200063,0.028343100129200827,0.0,0.33412079695929914,0.11157347913947008,False
1000081,8.334800133499854,1.25,1.87235779450719,0.026761674488125303,0.11666666666666667,0.44089613451197246,0.17797351014884186,False
1000082,5.1731771269646245,1.0,0.381580488309163,0.014997075427044227,0.0,0.0898532122408695,0.03295479384307854,False
1000083,27.961493021866094,1.4585987261146496,2.6440964290722206,0.09979383937600665,0.21401273885350314,0.6226223952894038,0.29090807599327473,False
1000084,3.3644977792004616,1.0,0.8773870642966131,0.008266865243059755,0.0,0.20660397614922774,0.06528793894199222,False
1000085,47.240010014897706,1.0761245674740485,2.9130350252133352,0.1715304197483155,0.03552479815455597,0.6859510965705085,0.28505493631684553,False
1000086,5.21031216714231,1.0,2.7329145639793984,0.015135257258940231,0.0,0.6435369728717533,0.19911519476510206,False
1000087,6.838735822737635,1.5,2.4919295696047743,0.021194724617970378,0.23333333333333334,0.5867906860205662,0.254515095653358,False
1000088,35.471852701258065,1.0,0.0,0.12774036249084955,0.0,0.0,0.051096144996339826,False
1000089,42.13277913745146,1.4982578397212543,1.8958630604302515,0.15252609081304055,0.232520325203252,0.4464310706852595,0.2646958550917697,False
1000090,7.012782144299455,1.6666666666666667,2.140319531114783,0.021842361982386798,0.31111111111111117,0.5039948083947058,0.2532687206446998,False
1000091,14.234376006373664,1.0816326530612246,3.2240327647044724,0.04871436923741131,0.03809523809523814,0.7591837348973586,0.2586694395927435,False
1000092,4.764497779200461,1.0,1.6428571428571428,0.013476353740413264,0.0,0.3868541397194563,0.12144678341200218,False
1000093,9.62244916483104,1.1304347826086956,1.284962500721156,0.03155309792908831,0.060869565217391265,0.30257838604501813,0.12165562455035814,False
1000094,45.19639344419043,1.3894736842105264,2.1439791272086572,0.16392599330681507,0.18175438596491234,0.5048565570286462,0.27155368022079357,False
1000096,269.88325280957537,1.1108683779355544,0.9020871762384013,1.0,0.051738576369925376,0.21242027040083672,0.47924765403122865,True
1000097,17.604962542740893,1.5747126436781609,1.9323374073039499,0.06125653480208252,0.2681992337164751,0.45501991977844,0.24146835996930752,False
1000098,10.53784936712534,1.4081632653061225,2.657909871688413,0.034959359946464895,0.1904761904761905,0.6258751354823566,0.2588891417661501,False
1000099,10.226800011278094,1.0,2.3096407092976157,0.033801925631182436,0.0,0.5438659554430042,0.17668055688537423,False
1000100,7.129661812952382,1.0,2.2529381278020533,0.022277278617688166,0.0,0.5305138338177549,0.1680650615924017,False
1000101,8.773761147624898,1.4285714285714286,1.6519751864711205,0.028395076169461762,0.2,0.3890012241044536,0.18805839769912078,False
1000103,80.12145196839423,1.2365988909426988,1.6362561037320351,0.293884343771985,0.11041281577325945,0.38529975057302274,0.2662675074126787,False
1000105,5.414725432426806,1.0,0.9270745023710715,0.01589589194051599,0.0,0.218304196825585,0.0718496158238819,False
1000106,6.519356084872157,1.0,2.626297625725199,0.020006292424614668,0.0,0.6184311965678442,0.1935318759401991,False
1000107,5.191879642424449,1.0,1.9375,0.015066668669301031,0.0,0.45623558869088054,0.14289734407498456,False
1000108,7.129661812952382,1.0,1.9559506137635259,0.022277278617688166,0.0,0.4605802734042278,0.14708499346834358,False
1000109,6.00842971812696,2.8,2.2667574842042293,0.0181051031170763,0.84,0.533767966567936,0.41937243121721135,True
1000110,6.3839428684209505,1.0,2.128839402551666,0.01950241128640596,0.0,0.5012915086717429,0.15818841711608525,False
1000111,6.1968192574944085,1.5454545454545454,2.2841591278514217,0.018806112501616616,0.2545454545454545,0.5378656435400989,0.24524577442631268,False
1000112,2.593356666315934,1.0,2.75,0.005397400416339517,0.0,0.6475601903999595,0.19642701728652365,False
1000113,10.169925001442312,1.0,3.2873578494360283,0.033590290124377885,0.0,0.7740952999613077,0.24566470603814344,False
1000114,7.524511249783653,1.2142857142857142,1.8214285714285714,0.023746538331516034,0.09999999999999996,0.4289035027324407,0.1681696661523386,False
1000115,35.5260972879404,1.063157894736842,0.26625463549365747,0.1279422100268248,0.029473684210526305,0.06269669180187078,0.07882799681444905,False
1000116,5.9317650530879895,1.0,0.0,0.017819829052309173,0.0,0.0,0.00712793162092367,False
1000117,5.1689423566464665,1.4444444444444444,1.1073467522300537,0.014981317579000385,0.2074074074074074,0.2607540631683165,0.14644096820431732,False
1000118,9.239910596101161,1.0,2.440255684841806,0.030129647733665176,0.0,0.5746227039639067,0.18443867028263808,False
1000119,13.177354193825671,1.0,1.4186761241221868,0.04478112425603951,0.0,0.33406479310997816,0.11813188763540924,False
1000120,22.765535477916607,1.0444444444444445,2.283496231072354,0.08045935290604805,0.02074074074074077,0.5377095469712013,0.19971882747600184,False
1000121,24.152782893234416,1.1219512195121952,1.9654039444582578,0.0856213882296777,0.05691056910569111,0.4628063099949894,0.19016361902207524,False
1000122,6.819356084872156,1.0,0.3501038278666581,0.02112261138833328,0.0,0.08244120052112283,0.033181404711670165,False
1000123,7.2494602799216175,1.0,2.0056224176551316,0.02272305628602875,0.0,0.4722768125989761,0.1507722662941043,False
1000124,22.820178962415188,1.0,2.7837051942790785,0.08066268476601281,0.0,0.6554969693180787,0.2289141647018287,False
1000125,10.794247356834882,1.5121951219512195,2.7453890811257926,0.0359134330737052,0.23902439024390246,0.6464744276711957,0.2800150186040115,False
1000126,10.785990305196691,1.8936170212765957,1.4012015745511375,0.03588270806261148,0.41702127659574467,0.32994994851093007,0.238444450757047,False
1000127,20.66901686787628,1.3728813559322033,3.2336945670171655,0.07265807463212472,0.17401129943502822,0.7614588616410729,0.30970427817568025,False
1000128,8.378018057968228,1.525,1.6110657163836224,0.02692249111698065,0.24499999999999997,0.3793680080175366,0.19807939885205322,False
1000129,2.4285714285714284,1.0,2.0,0.004784224130222612,0.0,0.4709528657454251,0.14319954937571658,False
1000130,4.38659372199647,1.5555555555555556,2.4609640474436816,0.012070148855336539,0.2592592592592593,0.5794990353200311,0.25645554791592173,False
1000131,14.103869552697637,1.0,1.421351962363829,0.04822874647365727,0.0,0.33469488995406443,0.11969996557568224,False
1000132,6.48828295350168,1.5294117647058822,0.0,0.019890667338578062,0.24705882352941172,0.0,0.08207391399425473,False
1000133,5.7815265992809675,1.0,1.1032640417670363,0.017260782268760703,0.0,0.25979268107203307,0.0848421172291142,False
1000134,4.3127821442994545,1.0,0.0,0.011795491308919312,0.0,0.0,0.004718196523567725,False
1000135,5.8976883767482775,1.0,1.8708991422258239,0.017693027585580768,0.0,0.4405526562759547,0.1392430079170187,False
1000136,2.9992482150068707,1.0,1.4182958340544896,0.0069077485263955435,0.0,0.3339752437613799,0.10295567253897218,False
1000137,11.573104847398001,1.1111111111111112,1.3702139303287137,0.038811611029538194,0.05185185185185188,0.322653088586305,0.12787612654326233,False
1000138,7.488046861910614,1.393939393939394,2.0642323350720386,0.023610852039239155,0.18383838383838388,0.4860780668832736,0.2104192760321929,False
1000139,8.1,1.1904761904761905,2.526280481683624,0.025887968349093474,0.08888888888888889,0.5948795162628178,0.2154857088851494,False
1000140,56.848285812109566,1.5165745856353592,3.4887881098234166,0.2072834213518693,0.24106813996316762,0.8215273791499514,0.4016920242746834,True
1000141,3.6566648801689547,1.0,0.9219280948873623,0.009354037494345817,0.0,0.21709233914921172,0.06886931674250184,False
1000142,6.819356084872156,1.0,2.303233355956053,0.02112261138833328,0.0,0.542357174733978,0.17115619697552673,False
1000143,9.239910596101161,1.0,2.017451148538238,0.030129647733665176,0.0,0.47506219995274124,0.15457051907928843,False
1000144,24.46982388268904,1.24,3.776463285009659,0.08680111779235873,0.112,0.8892681032288405,0.33510087808559563,False
1000145,10.229450864853613,1.125,2.8577968115985963,0.03381178962490375,0.058333333333333334,0.6729437990702488,0.23290785557103613,False
1000146,13.792309121875311,1.7457627118644068,1.9346199039441438,0.04706941041608626,0.3480225988700565,0.4555573939453168,0.2599017620110465,False
1000147,54.51742548468202,1.4644970414201184,3.0666334163232074,0.19861014273424685,0.21676528599605524,0.722119897804049,0.36110961223372995,True
1000148,49.682447924024906,1.3795379537953796,2.481584072145162,0.18061888560052858,0.17711771177117713,0.584354565182483,0.3006892373263095,False
1000149,5.542857142857143,1.0,0.9362781244591328,0.01637267813453961,0.0,0.2204714329243902,0.0726905011311329,False
1000150,11.289135857248077,1.1,2.927348119361479,0.037754944466830254,0.04666666666666671,0.6893214929238847,0.23589842566389752,False
1000151,10.913781191217037,1.1071428571428572,2.465401201500124,0.0363582260274612,0.05000000000000003,0.5805438805293488,0.20370645456978914,False
1000152,8.918947501009619,1.2857142857142858,2.1725950987468883,0.02893532376798348,0.1333333333333334,0.511594943929656,0.2050526126860902,False
1000154,2.9992482150068707,1.0,3.0849625007211565,0.0069077485263955435,0.0,0.7264359652159008,0.22069388897532846,False
1000155,1.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,False
1000156,3.3188632372745945,1.7142857142857142,1.375,0.008097056227884897,0.3333333333333333,0.32378009519997974,0.20037285105114788,False
1000157,4.007642380601649,1.0,1.1812908992306927,0.010660046959584392,0.0,0.27816616713584247,0.08771386892458649,False
1000158,10.541032115995629,1.4333333333333333,3.537546408422565,0.03497120315620043,0.20222222222222225,0.8330088093770215,0.32455779074225327,False
1000159,12.079944986520536,1.59375,3.177298637050249,0.04069759522579241,0.27708333333333335,0.748178949223924,0.32385772285749415,False
1000161,4.8147254324268065,1.0,2.064696448411061,0.013663254013078769,0.0,0.4861873546367952,0.15132150799627006,False
1000162,7.818068064727435,1.4,1.0574721487436485,0.024838881796351298,0.18666666666666662,0.24900976944839684,0.14063848355305958,False
1000163,5.7396353807068685,1.0,0.0,0.01710490239640221,0.0,0.0,0.0068419609585608845,False
1000164,21.53820086748559,1.2790697674418605,2.652738772221702,0.07589236323787359,0.1302325581395349,0.6246574634259056,0.25682395176478157,False
1000165,11.117876912317687,1.453125,1.3958564611894366,0.037117679107056135,0.21145833333333333,0.32869130028321647,0.17689196172778737,False
1000166,10.971574714599756,1.0,1.6610798061494736,0.03657327938123535,0.0,0.3911451474689749,0.1319728559931866,False
1000167,6.959640921297382,1.4583333333333333,0.9826831892554925,0.021644620132412088,0.21388888888888885,0.23139873204986405,0.1422441343345907,False
1000168,1.8285714285714283,1.0,0.0,0.002551586202785393,0.0,0.0,0.0010206344811141573,False
1000169,5.952881851455409,1.0,0.36710451855702997,0.017898405993877747,0.0,0.08644446252126392,0.03309270115393027,False
1000170,9.401125545099058,1.6326530612244898,2.1004879670510173,0.030729538749669445,0.29523809523809524,0.4946154137732293,0.24924786820326514,False
1000171,5.105027657265953,1.0,0.9585382325345574,0.014743486942404247,0.0,0.22571316376935224,0.07361134390776737,False
1000172,7.3901195251673855,1.0,1.7149272420953743,0.023246458228996077,0.0,0.4038249496048575,0.13044606817305568,False
1000173,3.4705756676821733,1.0,0.9864267287308425,0.008661587771537629,0.0,0.23228024737183767,0.07314870932016636,False
1000176,9.439595393400602,1.0,1.4572659136233872,0.03087268748697075,0.0,0.34315177908702965,0.1152946087208972,False
1000177,5.9677881213844195,1.9130434782608696,1.1034593767018193,0.017953873166544624,0.42608695652173917,0.2598386778456912,0.21295923957684698,False
1000178,6.351544323125232,1.5625,1.842515059961805,0.019381854251370935,0.2625,0.4338688738340579,0.21666340385076577,False
1000179,8.544360712843403,1.2692307692307692,2.3390287099699356,0.027541462650688842,0.1256410256410256,0.550786137010583,0.2139447338557581,False
1000180,19.38230477316637,1.2285714285714286,1.7362139576916664,0.0678701375915555,0.1066666666666667,0.40883746946104826,0.18179929587493668,False
1000182,2.4285714285714284,1.0,1.75,0.004784224130222612,0.0,0.41208375752724696,0.1255388169102631,False
1000183,95.07818613008615,1.0628183361629882,2.367531443007794,0.3495392970386339,0.029315223542727805,0.5574978589134612,0.3158596435523102,False
1000184,17.737058070930924,1.0222222222222221,1.821386348741302,0.061748070612552386,0.010370370370370334,0.4288935602846562,0.1564784074415289,False
1000185,13.98438298618292,1.5733333333333333,1.3057529749524086,0.047784129406623924,0.26755555555555555,0.30747405275472556,0.1916225342557339,False
1000186,4.718147003960597,1.0,1.922023142851573,0.0133038795758022,0.0,0.45259115357748847,0.14109889790356742,False
1000187,6.672308007710756,2.090909090909091,0.7728303202548465,0.02057543619795452,0.509090909090909,0.18198332702948733,0.2155524453153007,False
1000188,8.392858480377528,1.5384615384615385,0.0,0.026977713266864305,0.25128205128205133,0.0,0.08617570069136112,False
1000189,5.560666944422552,1.3,1.5142607568266047,0.016438949531964717,0.14,0.35657272145666286,0.15554739624978475,False
1000190,4.607642380601648,1.0,0.0,0.01289268488702161,0.0,0.0,0.005157073954808644,False
1000191,4.412514296992379,1.0,1.299896391167891,0.01216660095339795,0.0,0.3060949652963272,0.09669512997025734,False
1000192,14.706030662903022,1.1066666666666667,2.7110741163661687,0.05046942602877768,0.04977777777777779,0.6383940621754466,0.22663932239747836,False
1000194,5.31122458241552,1.375,1.974937501201927,0.01551075873508734,0.17500000000000002,0.46505123792957825,0.1982196748729084,False
1000195,2.1285714285714286,1.0,2.75,0.0036679051665040032,0.0,0.6475601903999595,0.19573521918658945,False
1000196,1.395188036219095,1.0,0.0,0.000938939204640018,0.0,0.0,0.0003755756818560072,False
1000197,13.78887250245193,1.3246753246753247,2.3487358564710474,0.047056622537974914,0.15151515151515152,0.5530719412420376,0.23019877684234671,False
1000198,40.41483728791109,1.6961538461538461,2.140188392647984,0.14613352059568144,0.32487179487179485,0.5039639283763316,0.3071041252127105,False
1000199,7.229718087442297,1.3928571428571428,1.560639307445446,0.022649594339861925,0.18333333333333332,0.3674937771181942,0.174307970871403,False
1000200,12.897643526267343,1.1607142857142858,1.7436267198275737,0.043740303180873664,0.07500000000000005,0.41058300024654565,0.16317102134631317,False
1000201,27.629280148125073,1.5314685314685315,2.907383134130901,0.0985576542728448,0.248018648018648,0.6846202094194317,0.3192147189405618,False
1000204,6.373177126964625,1.0,1.8753156176197314,0.01946235128191866,0.0,0.44159263214758215,0.1402627301570421,False
1000205,2.893356666315934,1.0,0.9219280948873623,0.006513719380058125,0.0,0.21709233914921172,0.06773318949678676,False
1000206,5.714285714285714,1.6666666666666667,2.0101221035768777,0.017010574685235955,0.31111111111111117,0.4733363825888764,0.24213847798409063,False
1000207,14.072427618346154,1.0789473684210527,2.5489229114745804,0.04811174904841541,0.036842105263157905,0.6002112748615631,0.21036071365678247,False
1000208,12.210622522421984,1.6888888888888889,1.1677289743188528,0.04118385459732176,0.3214814814814815,0.27497265343471483,0.19540978231378758,False
1000209,12.827020755235974,1.6071428571428572,2.599372068686906,0.04347751138563141,0.2833333333333334,0.6120908624433562,0.28601826328725943,False
1000210,9.904211255552902,1.8571428571428572,2.240223928941852,0.03260155247952103,0.4,0.5275199396233204,0.29129660287880454,False
1000211,11.054671335164686,1.1379310344827587,3.179772678004349,0.03688248715909388,0.06436781609195405,0.7487615275625765,0.25869179795999675,False
1000212,11.54243341871165,1.3584905660377358,2.376989618991705,0.0386974807045818,0.1672955974842767,0.5597250364556348,0.23358518246380613,False
1000213,10.352310508486093,1.0,2.786002615125171,0.034268958125112575,0.0,0.656037957783724,0.21051897058516222,False
