khipu_id,depth,avg_branching,branching_variance,branching_cv,structural_cv,density,variance_class
1000440,2.0,4.5,4.949747468305833,1.0999438818457405,1.0999438818457405,0.1,high
1000441,1.0,18.0,0.0,0.0,0.0,0.0526315789473684,low
1000442,2.0,7.75,6.363961030678928,0.4105781310115437,0.4105781310115437,0.03125,medium
1000443,2.0,3.5,0.7071067811865476,0.20203050891044216,0.20203050891044216,0.125,low
1000444,1.0,55.0,0.0,0.0,0.0,0.0178571428571428,low
1000445,1.0,17.0,0.0,0.0,0.0,0.0555555555555555,low
1000446,2.0,3.3043478260869565,21.213203435596427,0.5582421956735901,0.5582421956735901,0.0129870129870129,medium
1000447,1.0,10.0,0.0,0.0,0.0,0.0909090909090909,low
1000448,3.0,22.33333333333333,35.23256069793017,1.5775773446834405,1.5775773446834405,0.0147058823529411,high
1000449,2.0,27.5,73.53910524340094,1.337074640789108,1.337074640789108,0.009009009009009,high
1000450,2.0,12.0,26.870057685088806,1.1195857368787003,1.1195857368787003,0.0204081632653061,high
1000451,1.0,15.0,0.0,0.0,0.0,0.0625,low
1000452,1.0,12.0,0.0,0.0,0.0,0.0769230769230769,low
1000453,1.0,33.0,0.0,0.0,0.0,0.0294117647058823,low
1000454,1.0,39.0,0.0,0.0,0.0,0.025,low
1000455,2.0,15.166666666666666,55.86143571373726,1.2277238618403794,1.2277238618403794,0.0108695652173913,high
1000456,2.0,20.666666666666668,41.012193308819754,1.322973977703863,1.322973977703863,0.0158730158730158,high
1000457,1.0,57.0,0.0,0.0,0.0,0.0172413793103448,low
1000458,1.0,18.0,0.0,0.0,0.0,0.0526315789473684,low
1000459,1.0,89.0,0.0,0.0,0.0,0.0111111111111111,low
1000460,1.0,21.0,0.0,0.0,0.0,0.0454545454545454,low
1000461,1.0,160.0,0.0,0.0,0.0,0.0062111801242236,low
1000462,1.0,45.0,0.0,0.0,0.0,0.0217391304347826,low
1000463,1.0,120.0,0.0,0.0,0.0,0.0082644628099173,low
1000472,4.0,2.8125,41.891725515508035,0.744741786942365,0.744741786942365,0.0044247787610619,high
1000474,2.0,10.0,24.041630560342615,1.2020815280171306,1.2020815280171306,0.024390243902439,high
1000475,2.0,6.333333333333333,10.606601717798213,1.1164843913471802,1.1164843913471802,0.05,high
1000477,3.0,3.282608695652174,50.64911976859354,1.006273902687289,1.006273902687289,0.006578947368421,high
1000478,1.0,40.0,0.0,0.0,0.0,0.024390243902439,low
1000479,1.0,28.0,0.0,0.0,0.0,0.0344827586206896,low
1000480,2.0,4.5,4.949747468305833,1.0999438818457405,1.0999438818457405,0.1,high
1000481,1.0,7.0,0.0,0.0,0.0,0.125,low
1000482,1.0,30.0,0.0,0.0,0.0,0.032258064516129,low
1000483,2.0,1.7142857142857142,0.0,0.0,0.0,0.0769230769230769,low
1000485,1.0,14.0,0.0,0.0,0.0,0.0666666666666666,low
1000486,1.0,12.0,0.0,0.0,0.0,0.0769230769230769,low
1000487,1.0,33.0,0.0,0.0,0.0,0.0294117647058823,low
1000488,3.0,3.0,10.583005244258363,0.8140773264814125,0.8140773264814125,0.025,high
1000489,1.0,18.0,0.0,0.0,0.0,0.0526315789473684,low
1000490,2.0,3.2,5.656854249492381,0.7071067811865476,0.7071067811865476,0.0588235294117647,high
1000491,1.0,8.0,0.0,0.0,0.0,0.1111111111111111,low
1000492,1.0,68.0,0.0,0.0,0.0,0.0144927536231884,low
1000493,4.0,2.655172413793104,42.067406226990826,1.0926599019997618,1.0926599019997618,0.0064516129032258,high
1000494,3.0,2.3684210526315788,22.516660498395403,0.7505553499465134,0.7505553499465134,0.0109890109890109,high
1000495,3.0,2.891304347826087,31.628046625318696,0.7134145855335043,0.7134145855335043,0.0074626865671641,high
1000496,1.0,30.0,0.0,0.0,0.0,0.032258064516129,low
1000497,2.0,12.6,37.476659402887016,1.1897352191392703,1.1897352191392703,0.015625,high
1000499,2.0,5.571428571428571,35.35533905932738,0.9065471553673686,0.9065471553673686,0.0126582278481012,high
1000500,2.0,3.142857142857143,7.0710678118654755,0.16070608663330627,0.16070608663330627,0.0112359550561797,low
1000501,2.0,18.130434782608692,263.75082938258225,1.2649919874464377,1.2649919874464377,0.0023809251921298,high
1000502,2.0,5.6,12.727922061357855,0.9091372900969896,0.9091372900969896,0.0344827586206896,high
1000503,2.0,8.75,33.94112549695428,0.9697464427701222,0.9697464427701222,0.0140845070422535,high
1000504,4.0,2.306122448979592,50.533817060129806,0.894403841772209,0.894403841772209,0.004366643480949,high
1000505,3.0,3.870967741935484,40.7308237088326,1.018270592720815,1.018270592720815,0.0082644628099173,high
1000506,2.0,5.21875,71.4177848998413,0.855302813171752,0.855302813171752,0.0059523809523809,high
1000507,2.0,3.0,16.97056274847714,0.25712973861328997,0.25712973861328997,0.0075187969924812,low
1000508,2.0,11.238095238095235,138.59292911256333,1.1745163484115535,1.1745163484115535,0.0042194092827004,high
1000509,3.0,5.271428571428571,127.57742747053649,1.0372148574840365,1.0372148574840365,0.0027027027027027,high
1000510,1.0,126.0,0.0,0.0,0.0,0.0078740157480314,low
1000511,1.0,86.0,0.0,0.0,0.0,0.0114942528735632,low
1000512,3.0,6.85,56.35896852616568,1.2341379969233361,1.2341379969233361,0.0072463768115942,high
1000513,3.0,3.2285714285714286,37.634204300520736,0.9991381672704621,0.9991381672704621,0.0087719298245614,high
1000514,3.0,4.282051282051282,54.30776494511014,0.9755885918283258,0.9755885918283258,0.0059523809523809,high
1000515,3.0,3.16,22.72296928953902,0.862897567957178,0.862897567957178,0.0125,high
1000516,3.0,3.8461538461538463,14.011899704655802,0.840713982279348,0.840713982279348,0.0196078431372549,high
1000517,2.0,2.4,2.8284271247461903,0.47140452079103173,0.47140452079103173,0.0769230769230769,medium
1000518,3.0,4.0,58.48361593928109,1.0698222427917272,1.0698222427917272,0.006060606060606,high
1000519,2.0,4.418604651162791,74.95331880577403,0.788982303218674,0.788982303218674,0.0052356020942408,high
1000520,2.0,4.2727272727272725,33.94112549695428,0.7221516063181761,0.7221516063181761,0.0105263157894736,high
1000521,2.0,11.142857142857142,43.840620433565945,1.124118472655537,1.124118472655537,0.0126582278481012,high
1000522,1.0,95.0,0.0,0.0,0.0,0.0104166666666666,low
1000523,2.0,98.0,137.17871555019022,1.3997828117366349,1.3997828117366349,0.0050761421319796,high
1000524,3.0,4.96969696969697,44.00378771575617,0.8049473362638324,0.8049473362638324,0.006060606060606,high
1000525,1.0,17.0,0.0,0.0,0.0,0.0555555555555555,low
1000526,4.0,3.152941176470588,68.34715307409178,1.0201067622998774,1.0201067622998774,0.0037174721189591,high
1000527,4.0,2.560606060606061,43.68352092036538,1.0339294892394173,1.0339294892394173,0.0058823529411764,high
1000528,3.0,4.25,43.31666346030513,1.0920167258900453,1.0920167258900453,0.0083333333333333,high
1000529,1.0,62.0,0.0,0.0,0.0,0.0158730158730158,low
1000530,1.0,65.0,0.0,0.0,0.0,0.0151515151515151,low
1000531,1.0,9.0,0.0,0.0,0.0,0.1,low
1000532,1.0,10.0,0.0,0.0,0.0,0.0909090909090909,low
1000533,2.0,3.8666666666666663,21.213203435596427,0.7314897736412561,0.7314897736412561,0.0169491525423728,high
1000534,1.0,80.0,0.0,0.0,0.0,0.0123456790123456,low
1000535,1.0,23.0,0.0,0.0,0.0,0.0416666666666666,low
1000536,2.0,4.7,17.67766952966369,0.7522412565814336,0.7522412565814336,0.0208333333333333,high
1000537,1.0,24.0,0.0,0.0,0.0,0.04,low
1000538,1.0,75.0,0.0,0.0,0.0,0.0131578947368421,low
1000539,2.0,38.8,130.10764773832474,1.3413159560652035,1.3413159560652035,0.0051282051282051,high
1000540,3.0,4.538461538461538,17.03917055884274,0.8663985029920037,0.8663985029920037,0.0166666666666666,high
1000541,2.0,10.483516483516484,547.3006486383878,1.14738081475553,1.14738081475553,0.0010471204188481,high
1000542,2.0,13.4,82.02438661763951,1.2242445763826793,1.2242445763826793,0.0074074074074074,high
1000543,2.0,7.578947368421052,76.36753236814714,1.0606601717798214,1.0606601717798214,0.0068965517241379,high
1000544,1.0,98.0,0.0,0.0,0.0,0.0101010101010101,low
1000545,3.0,3.803921568627451,62.69237061503842,0.969469648686161,0.969469648686161,0.0051282051282051,high
1000546,5.0,2.709090909090909,24.873680869545627,0.834687277501531,0.834687277501531,0.0066666666666666,high
1000547,2.0,11.65,126.572113832392,1.086455912724395,1.086455912724395,0.0042735042735042,high
1000548,2.0,14.5,19.091883092036785,1.316681592554261,1.316681592554261,0.0333333333333333,high
1000549,3.0,3.9444444444444446,18.44812546936228,0.7794982592688288,0.7794982592688288,0.0138888888888888,high
1000550,1.0,7.0,0.0,0.0,0.0,0.125,low
1000551,1.0,30.0,0.0,0.0,0.0,0.032258064516129,low
1000552,3.0,3.071428571428572,16.165807537309522,0.5639235187433554,0.5639235187433554,0.0114942528735632,medium
1000553,2.0,17.333333333333332,33.94112549695428,1.3054279037290106,1.3054279037290106,0.0188679245283018,high
1000554,3.0,8.444444444444445,36.2537354397217,1.431068504199541,1.431068504199541,0.0129870129870129,high
1000555,1.0,72.0,0.0,0.0,0.0,0.0136986301369863,low
1000556,1.0,34.0,0.0,0.0,0.0,0.0285714285714285,low
1000558,1.0,15.0,0.0,0.0,0.0,0.0625,low
1000559,2.0,6.0,12.727922061357855,1.0606601717798212,1.0606601717798212,0.04,high
1000560,2.0,7.5,9.192388155425117,1.2256517540566823,1.2256517540566823,0.0625,high
1000561,1.0,19.0,0.0,0.0,0.0,0.05,low
1000562,2.0,9.333333333333334,14.142135623730951,1.0101525445522108,1.0101525445522108,0.0344827586206896,high
1000563,1.0,82.0,0.0,0.0,0.0,0.0120481927710843,low
1000564,2.0,3.519230769230769,14.849242404917497,0.16228680223953548,0.16228680223953548,0.0054347826086956,low
1000565,2.0,5.097222222222222,106.77312395916867,0.5818698853360691,0.5818698853360691,0.0027173913043478,medium
1000566,2.0,4.571428571428571,14.142135623730951,0.8838834764831844,0.8838834764831844,0.0303030303030303,high
1000567,2.0,8.862068965517242,139.30003589374985,1.0840469719357966,1.0840469719357966,0.003875968992248,high
1000569,2.0,8.0,14.142135623730951,1.1785113019775793,1.1785113019775793,0.04,high
1000570,3.0,4.310344827586207,36.528527664461556,0.8766846639470774,0.8766846639470774,0.0079365079365079,high
1000571,2.0,18.33333333333333,36.062445840513924,1.311361666927779,1.311361666927779,0.0178571428571428,high
1000572,1.0,11.0,0.0,0.0,0.0,0.0833333333333333,low
1000573,3.0,2.294117647058824,9.16515138991168,0.7050116453778215,0.7050116453778215,0.025,high
1000574,5.0,4.315789473684211,22.040871126160145,1.3439555564731798,1.3439555564731798,0.0120481927710843,high
1000575,3.0,6.6,28.0,1.2727272727272727,1.2727272727272727,0.0149253731343283,high
1000576,4.0,4.777777777777778,27.8268455512538,1.294271886104828,1.294271886104828,0.0114942528735632,high
1000577,2.0,11.333333333333334,21.213203435596427,1.2478354962115545,1.2478354962115545,0.0285714285714285,high
1000578,1.0,9.0,0.0,0.0,0.0,0.1,low
1000579,1.0,7.0,0.0,0.0,0.0,0.125,low
1000580,2.0,2.9,7.7781745930520225,0.5364258340035878,0.5364258340035878,0.0333333333333333,medium
1000581,1.0,32.0,0.0,0.0,0.0,0.0303030303030303,low
1000582,1.0,34.0,0.0,0.0,0.0,0.0285714285714285,low
1000583,2.0,5.875,23.33452377915607,0.9929584586874923,0.9929584586874923,0.0208333333333333,high
1000584,2.0,13.5,32.526911934581186,1.2047004420215255,1.2047004420215255,0.0181818181818181,high
1000585,3.0,4.125,8.54400374531753,0.7767276132106846,0.7767276132106846,0.0294117647058823,high
1000586,3.0,13.846153846153848,88.69611039949835,1.478268506658306,1.478268506658306,0.005524861878453,high
1000587,2.0,4.1,16.263455967290593,0.7933393154775898,0.7933393154775898,0.0238095238095238,high
1000588,1.0,189.0,0.0,0.0,0.0,0.0052631578947368,low
1000589,2.0,2.5789473684210527,7.7781745930520225,0.31747651400212334,0.31747651400212334,0.02,medium
1000590,3.0,6.818181818181818,32.51153641401772,1.3004614565607087,1.3004614565607087,0.0131578947368421,high
1000591,3.0,5.411764705882353,27.098585448936873,0.883649525508811,0.883649525508811,0.010752688172043,high
1000592,3.0,2.55,14.52583904633395,0.8544611203725853,0.8544611203725853,0.0192307692307692,high
1000593,1.0,100.0,0.0,0.0,0.0,0.0099009900990099,low
1000595,3.0,3.5,4.725815626252609,1.0126747770541304,1.0126747770541304,0.0666666666666666,high
1000597,3.0,18.0,48.507731342539614,1.6169243780846538,1.6169243780846538,0.0109890109890109,high
1000598,4.0,3.6666666666666665,53.94441583704471,1.2260094508419253,1.2260094508419253,0.0056497175141242,high
1000599,3.0,6.0,21.79449471770337,1.3621559198564606,1.3621559198564606,0.0204081632653061,high
1000600,2.0,5.0,7.7781745930520225,1.0370899457402696,1.0370899457402696,0.0625,high
1000601,3.0,2.238095238095238,10.408329997330663,0.6643614891913189,0.6643614891913189,0.0208333333333333,medium
1000602,2.0,3.75,6.363961030678928,0.848528137423857,0.848528137423857,0.0625,high
1000603,5.0,2.5789473684210527,100.22474744293447,1.0227015045197394,1.0227015045197394,0.0020366598778004,high
1000604,2.0,118.5,166.17009357883867,1.4022792707074994,1.4022792707074994,0.0042016806722689,high
1000605,2.0,71.0,147.78531726798843,1.3876555612017694,1.3876555612017694,0.0046728971962616,high
1000606,3.0,5.0,6.658328118479393,0.7989993742175272,0.7989993742175272,0.0384615384615384,high
1000607,3.0,4.971428571428572,65.39113089708727,1.1274332913290908,1.1274332913290908,0.0057142857142857,high
1000608,2.0,14.666666666666666,53.74011537017761,1.2213662584131275,1.2213662584131275,0.0112359550561797,high
1000609,4.0,6.55,47.97481978427155,1.4648799934128718,1.4648799934128718,0.0075757575757575,high
1000610,4.0,4.694444444444445,61.42407237123461,1.4538241981357303,1.4538241981357303,0.0058823529411764,high
1000611,3.0,9.705882352941176,155.8941948887129,1.4172199535337535,1.4172199535337535,0.0030211480362537,high
1000612,3.0,2.4901960784313726,95.44108130150245,0.7515045771771847,0.7515045771771847,0.0026178010471204,high
1000613,4.0,1.803921568627451,16.990193249832878,0.7387040543405599,0.7387040543405599,0.010752688172043,high
1000614,3.0,2.806201550387597,93.2541330630087,0.7728243071520057,0.7728243071520057,0.0027548209366391,high
1000615,2.0,17.4,55.86143571373726,1.284170935947983,1.284170935947983,0.0113636363636363,high
1000616,2.0,12.4,73.53910524340094,1.1861146007000152,1.1861146007000152,0.008,high
1000617,2.0,47.0,65.05382386916237,1.3841239121098377,1.3841239121098377,0.0105263157894736,high
1000618,3.0,4.925925925925926,51.032669275017675,1.1511128407898723,1.1511128407898723,0.0074626865671641,high
1000619,2.0,9.615384615384617,70.0035713374682,1.1200571413994913,1.1200571413994913,0.0079365079365079,high
1000620,2.0,2.5,3.5355339059327378,0.4714045207910317,0.4714045207910317,0.0625,medium
1000621,3.0,2.333333333333333,5.5677643628300215,0.7953949089757174,0.7953949089757174,0.0454545454545454,high
1000622,4.0,2.839080459770115,71.224410609472,1.1534317507606802,1.1534317507606802,0.0040322580645161,high
1000623,3.0,13.416666666666666,165.14942728733072,1.5386592604409695,1.5386592604409695,0.0030959752321981,high
1000624,5.0,2.7472527472527477,45.803929962395145,0.9160785992479029,0.9160785992479029,0.0039840637450199,high
1000625,1.0,36.0,0.0,0.0,0.0,0.027027027027027,low
1000626,1.0,4.0,0.0,0.0,0.0,0.2,low
1000627,1.0,8.0,0.0,0.0,0.0,0.1111111111111111,low
1000628,3.0,4.0,7.505553499465135,0.7036456405748565,0.7036456405748565,0.0303030303030303,high
1000629,3.0,4.7073170731707314,76.27144507175234,1.185566503705995,1.185566503705995,0.0051546391752577,high
1000630,2.0,6.5,7.7781745930520225,1.1966422450849266,1.1966422450849266,0.0714285714285714,high
1000631,2.0,1.5,0.0,0.0,0.0,0.1428571428571428,low
1000632,1.0,6.0,0.0,0.0,0.0,0.1428571428571428,low
1000633,3.0,5.277777777777778,38.78573620976316,1.2248127224135734,1.2248127224135734,0.0104166666666666,high
1000634,4.0,2.3229813664596275,91.2231695714782,0.9756488724222266,0.9756488724222266,0.0026666666666666,high
1000635,4.0,3.3157894736842106,39.88734135035826,1.266264804773278,1.266264804773278,0.0078740157480314,high
1000636,1.0,30.0,0.0,0.0,0.0,0.032258064516129,low
1000637,3.0,5.2,29.30870177950569,1.1272577607502188,1.1272577607502188,0.0126582278481012,high
1000638,2.0,5.454545454545454,28.284271247461902,0.9428090415820634,0.9428090415820634,0.0163934426229508,high
1000639,1.0,10.0,0.0,0.0,0.0,0.0909090909090909,low
1000640,1.0,9.0,0.0,0.0,0.0,0.1,low
1000641,1.0,5.0,0.0,0.0,0.0,0.1666666666666666,low
1000642,2.0,3.25,4.949747468305833,0.7614996105085896,0.7614996105085896,0.0714285714285714,high
1000643,2.0,1.5,0.0,0.0,0.0,0.1428571428571428,low
1000644,2.0,2.0,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.2,high
1000645,2.0,2.2,2.1213203435596424,0.385694607919935,0.385694607919935,0.0833333333333333,medium
1000646,3.0,2.0,4.58257569495584,0.57282196186948,0.57282196186948,0.04,medium
1000647,4.0,2.176470588235294,16.921386861996073,0.9146695601078958,0.9146695601078958,0.0133333333333333,high
1000648,2.0,108.0,151.32085117392117,1.401118992351122,1.401118992351122,0.0046082949308755,high
1000649,1.0,32.0,0.0,0.0,0.0,0.0303030303030303,low
1000650,2.0,12.375,118.79393923933998,1.1999387801953534,1.1999387801953534,0.0050251256281407,high
1000651,1.0,22.0,0.0,0.0,0.0,0.0434782608695652,low
1000652,1.0,14.0,0.0,0.0,0.0,0.0666666666666666,low
1000653,1.0,6.0,0.0,0.0,0.0,0.1428571428571428,low
1000654,2.0,28.5,37.476659402887016,1.3149705053644567,1.3149705053644567,0.0172413793103448,high
1000655,1.0,29.0,0.0,0.0,0.0,0.0333333333333333,low
1000656,1.0,35.0,0.0,0.0,0.0,0.0277777777777777,low
1000657,1.0,8.0,0.0,0.0,0.0,0.1111111111111111,low
1000658,3.0,3.4871794871794872,81.59248331392625,0.8999170953741865,0.8999170953741865,0.0036630036630036,high
1000659,2.0,14.0,35.35533905932738,1.2626906806902636,1.2626906806902636,0.0175438596491228,high
1000660,1.0,4.0,0.0,0.0,0.0,0.2,low
1000661,1.0,5.0,0.0,0.0,0.0,0.1666666666666666,low
